2022-04-13,
2022-04-14,
2022-04-15,
2022-04-16,
2022-04-17,
2022-04-18,
2022-04-19,
2022-04-20,
2022-04-21,
2022-04-22,
2022-04-23,
2022-04-24,
2022-04-25,
2022-04-26,
2022-04-27,
2022-04-28,
2022-04-29,
2022-04-30,
2022-05-01,
2022-05-02,
2022-05-03,
2022-05-04,
2022-05-05,
2022-05-06,
2022-05-07,
2022-05-08,
2022-05-09,
2022-05-10,
2022-05-11,
2022-05-12,
2022-05-13,
2022-05-14,
2022-05-15,
2022-05-16,
2022-05-17,
2022-05-18,
2022-05-19,
2022-05-20,
2022-05-21,
2022-05-22,
2022-05-23,
2022-05-24,
2022-05-25,
2022-05-26,
2022-05-27,
2022-05-28,
2022-05-29,
2022-05-30,
2022-05-31,
2022-06-01,
2022-06-02,
2022-06-03,
2022-06-04,
2022-06-05,
2022-06-06,
2022-06-07,
2022-06-08,
2022-06-09,
2022-06-10,
2022-06-11,
2022-06-12,
2022-06-13,
2022-06-14,
2022-06-15,
2022-06-16,
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,
2022-06-21,
2022-06-22,
2022-06-23,
2022-06-24,
2022-06-25,
2022-06-26,
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,
2022-07-01,
2022-07-02,
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,
2022-07-07,
2022-07-08,
2022-07-09,
2022-07-10,
2022-07-11,
2022-07-12,
2022-07-13,
2022-07-14,
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,
2022-07-19,
2022-07-20,
2022-07-21,
2022-07-22,
2022-07-23,
2022-07-24,
2022-07-25,
2022-07-26,
2022-07-27,
2022-07-28,
2022-07-29,
2022-07-30,
2022-07-31,
2022-08-01,
2022-08-02,
2022-08-03,
2022-08-04,
2022-08-05,
2022-08-06,
2022-08-07,
2022-08-08,
2022-08-09,
2022-08-10,
2022-08-11,
2022-08-12,
2022-08-13,
2022-08-14,
2022-08-15,
2022-08-16,
2022-08-17,
2022-08-18,
2022-08-19,
2022-08-20,
2022-08-21,
2022-08-22,
2022-08-23,
2022-08-24,
2022-08-25,
2022-08-26,
2022-08-27,
2022-08-28,
2022-08-29,
2022-08-30,
2022-08-31,
2022-09-01,
2022-09-02,
2022-09-03,
2022-09-04,
2022-09-05,
2022-09-06,
2022-09-07,
2022-09-08,
2022-09-09,
2022-09-10,
2022-09-11,
2022-09-12,
2022-09-13,
2022-09-14,
2022-09-15,
2022-09-16,
2022-09-17,
2022-09-18,
2022-09-19,
2022-09-20,
2022-09-21,
2022-09-22,
2022-09-23,
2022-09-24,
2022-09-25,
2022-09-26,
2022-09-27,
2022-09-28,
2022-09-29,
2022-09-30,
2022-10-01,
2022-10-02,
2022-10-03,
2022-10-04,
2022-10-05,
2022-10-06,
2022-10-07,
2022-10-08,
2022-10-09,
2022-10-10,
2022-10-11,
2022-10-12,
2022-10-13,
2022-10-14,
2022-10-15,
2022-10-16,
2022-10-17,
2022-10-18,
2022-10-19,
2022-10-20,
2022-10-21,
2022-10-22,
2022-10-23,
2022-10-24,
2022-10-25,
2022-10-26,
2022-10-27,
2022-10-28,
2022-10-29,
2022-10-30,
2022-10-31,
2022-11-01,
2022-11-02,
2022-11-03,
2022-11-04,
2022-11-05,
2022-11-06,
2022-11-07,
2022-11-08,
2022-11-09,
2022-11-10,
2022-11-11,
2022-11-12,
2022-11-13,
2022-11-14,
2022-11-15,
2022-11-16,
2022-11-17,
2022-11-18,
2022-11-19,
2022-11-20,
2022-11-21,
2022-11-22,
2022-11-23,
2022-11-24,
2022-11-25,
2022-11-26,
2022-11-27,
2022-11-28,
2022-11-29,
2022-11-30,
2022-12-01,
2022-12-02,
2022-12-03,
2022-12-04,
2022-12-05,
2022-12-06,
2022-12-07,
2022-12-08,
2022-12-09,
2022-12-10,
2022-12-11,
2022-12-12,
2022-12-13,
2022-12-14,
2022-12-15,
2022-12-16,
2022-12-17,
2022-12-18,
2022-12-19,
2022-12-20,
2022-12-21,
2022-12-22,
2022-12-23,
2022-12-24,
2022-12-25,
2022-12-26,
2022-12-27,
2022-12-28,
2022-12-29,
2022-12-30,
2022-12-31,
2023-01-01,
2023-01-02,
2023-01-03,
2023-01-04,
2023-01-05,
2023-01-06,
2023-01-07,
2023-01-08,
2023-01-09,
2023-01-10,
2023-01-11,
2023-01-12,
2023-01-13,
2023-01-14,
2023-01-15,
2023-01-16,
2023-01-17,
2023-01-18,
2023-01-19,
2023-01-20,
2023-01-21,
2023-01-22,
2023-01-23,
2023-01-24,
2023-01-25,
2023-01-26,
2023-01-27,
2023-01-28,
2023-01-29,
2023-01-30,
2023-01-31,
2023-02-01,
2023-02-02,
2023-02-03,
2023-02-04,
2023-02-05,
2023-02-06,
2023-02-07,
2023-02-08,
2023-02-09,
2023-02-10,
2023-02-11,
2023-02-12,
2023-02-13,
2023-02-14,
2023-02-15,
2023-02-16,
2023-02-17,
2023-02-18,
2023-02-19,
2023-02-20,
2023-02-21,
2023-02-22,
2023-02-23,
2023-02-24,
2023-02-25,
2023-02-26,
2023-02-27,
2023-02-28,
2023-03-01,
2023-03-02,
2023-03-03,
2023-03-04,
2023-03-05,
2023-03-06,
2023-03-07,
2023-03-08,
2023-03-09,
2023-03-10,
2023-03-11,
2023-03-12,
2023-03-13,
2023-03-14,
2023-03-15,
2023-03-16,
2023-03-17,
2023-03-18,
2023-03-19,
2023-03-20,
2023-03-21,
2023-03-22,
2023-03-23,
2023-03-24,
2023-03-25,
2023-03-26,
2023-03-27,
2023-03-28,
2023-03-29,
2023-03-30,
2023-03-31,
2023-04-01,
2023-04-02,
2023-04-03,
2023-04-04,
2023-04-05,
2023-04-06,
2023-04-07,
2023-04-08,
2023-04-09,
2023-04-10,
2023-04-11,
2023-04-12,
2023-04-13,
2023-04-14,
2023-04-15,
2023-04-16,
2023-04-17,
2023-04-18,
2023-04-19,
2023-04-20,
2023-04-21,
2023-04-22,
2023-04-23,
2023-04-24,
2023-04-25,
2023-04-26,
2023-04-27,
2023-04-28,
2023-04-29,
2023-04-30,
2023-05-01,
2023-05-02,
2023-05-03,
2023-05-04,
2023-05-05,
2023-05-06,
2023-05-07,
2023-05-08,
2023-05-09,
2023-05-10,
2023-05-11,
2023-05-12,
2023-05-13,
2023-05-14,
2023-05-15,
2023-05-16,
2023-05-17,
2023-05-18,
2023-05-19,
2023-05-20,
2023-05-21,
2023-05-22,
2023-05-23,1.715
2023-05-24,1.862
2023-05-25,1.875
2023-05-26,1.918
2023-05-27,1.918
2023-05-28,1.918
2023-05-29,1.918
2023-05-30,2.267
2023-05-31,2.325
2023-06-01,2.268
2023-06-02,2.245
2023-06-03,2.245
2023-06-04,2.245
2023-06-05,2.291
2023-06-06,2.267
2023-06-07,2.233
2023-06-08,2.275
2023-06-09,2.291
2023-06-10,2.291
2023-06-11,2.291
2023-06-12,2.296
2023-06-13,2.281
2023-06-14,2.25
2023-06-15,2.295
2023-06-16,2.327
2023-06-17,2.327
2023-06-18,2.327
2023-06-19,2.327
2023-06-20,2.338
2023-06-21,2.362
2023-06-22,2.385
2023-06-23,2.325
2023-06-24,2.325
2023-06-25,2.325
2023-06-26,2.334
2023-06-27,2.331
2023-06-28,2.336
2023-06-29,2.32
2023-06-30,2.291
2023-07-01,2.291
2023-07-02,2.291
2023-07-03,2.289
2023-07-04,2.289
2023-07-05,2.26
2023-07-06,2.309
2023-07-07,2.268
2023-07-08,2.268
2023-07-09,2.268
2023-07-10,2.246
2023-07-11,2.198
2023-07-12,2.176
2023-07-13,2.148
2023-07-14,2.221
2023-07-15,2.221
2023-07-16,2.221
2023-07-17,2.223
2023-07-18,2.251
2023-07-19,2.197
2023-07-20,2.215
2023-07-21,2.208
2023-07-22,2.208
2023-07-23,2.208
2023-07-24,2.162
2023-07-25,2.163
2023-07-26,2.184
2023-07-27,2.198
2023-07-28,2.166
2023-07-29,2.166
2023-07-30,2.166
2023-07-31,2.134
2023-08-01,2.16
2023-08-02,2.195
2023-08-03,2.168
2023-08-04,1.464
2023-08-05,1.464
2023-08-06,1.464
2023-08-07,1.439
2023-08-08,1.43
2023-08-09,1.415
2023-08-10,1.424
2023-08-11,1.428
2023-08-12,1.428
2023-08-13,1.428
2023-08-14,1.432
2023-08-15,1.419
2023-08-16,1.428
2023-08-17,1.523
2023-08-18,1.505
2023-08-19,1.505
2023-08-20,1.505
2023-08-21,1.512
2023-08-22,1.508
2023-08-23,1.523
2023-08-24,1.536
2023-08-25,1.546
2023-08-26,1.546
2023-08-27,1.546
2023-08-28,1.538
2023-08-29,1.493
2023-08-30,1.481
2023-08-31,1.491
2023-09-01,1.455
2023-09-02,1.455
2023-09-03,1.455
2023-09-04,1.455
2023-09-05,1.513
2023-09-06,1.494
2023-09-07,1.496
2023-09-08,1.472
2023-09-09,1.472
2023-09-10,1.472
2023-09-11,1.465
2023-09-12,1.463
2023-09-13,1.469
2023-09-14,1.463
2023-09-15,1.46
2023-09-16,1.46
2023-09-17,1.46
2023-09-18,1.442
2023-09-19,1.451
2023-09-20,1.402
2023-09-21,1.443
2023-09-22,1.394
2023-09-23,1.394
2023-09-24,1.394
2023-09-25,1.379
2023-09-26,1.374
2023-09-27,1.376
2023-09-28,1.374
2023-09-29,1.384
2023-09-30,1.384
2023-10-01,1.384
2023-10-02,1.42
2023-10-03,1.448
2023-10-04,1.469
2023-10-05,1.439
2023-10-06,1.435
2023-10-07,1.435
2023-10-08,1.435
2023-10-09,1.444
2023-10-10,1.433
2023-10-11,1.437
2023-10-12,1.437
2023-10-13,1.436
2023-10-14,1.436
2023-10-15,1.436
2023-10-16,1.411
2023-10-17,1.414
2023-10-18,1.448
2023-10-19,1.447
2023-10-20,1.438
2023-10-21,1.438
2023-10-22,1.438
2023-10-23,2.594
2023-10-24,2.594
2023-10-25,2.576
2023-10-26,2.62
2023-10-27,2.634
2023-10-28,2.634
2023-10-29,2.634
2023-10-30,2.657
2023-10-31,2.651
2023-11-01,2.616
2023-11-02,2.58
2023-11-03,2.599
2023-11-04,2.599
2023-11-05,2.599
2023-11-06,2.599
2023-11-07,2.647
2023-11-08,2.347
2023-11-09,2.372
2023-11-10,2.312
2023-11-11,2.312
2023-11-12,2.312
2023-11-13,2.319
2023-11-14,2.337
2023-11-15,2.285
2023-11-16,2.145
2023-11-17,2.111
2023-11-18,2.111
2023-11-19,2.111
2023-11-20,2.052
2023-11-21,2.035
2023-11-22,2.026
2023-11-23,2.026
2023-11-24,2.003
2023-11-25,2.003
2023-11-26,2.003
2023-11-27,2.023
2023-11-28,2.069
2023-11-29,2.072
2023-11-30,2.069
2023-12-01,2.022
2023-12-02,2.022
2023-12-03,2.022
2023-12-04,2.056
2023-12-05,2.087
2023-12-06,2.102
2023-12-07,2.144
2023-12-08,2.129
2023-12-09,2.129
2023-12-10,2.129
2023-12-11,2.136
2023-12-12,2.151
2023-12-13,2.095
2023-12-14,2.092
2023-12-15,2.08
2023-12-16,2.08
2023-12-17,2.08
2023-12-18,2.035
2023-12-19,2.023
2023-12-20,2.047
2023-12-21,2.045
2023-12-22,2.023
2023-12-23,2.023
2023-12-24,2.023
2023-12-25,2.023
2023-12-26,2.032
2023-12-27,2.052
2023-12-28,2.076
2023-12-29,2.069
2023-12-30,2.069
2023-12-31,2.069
2024-01-01,2.069
2024-01-02,1.976
2024-01-03,1.956
2024-01-04,1.946
2024-01-05,1.92
2024-01-06,1.92
2024-01-07,1.92
2024-01-08,1.922
2024-01-09,1.963
2024-01-10,2.0
2024-01-11,1.979
2024-01-12,1.953
2024-01-13,1.953
2024-01-14,1.953
2024-01-15,1.953
2024-01-16,1.979
2024-01-17,1.947
2024-01-18,1.878
2024-01-19,1.886
2024-01-20,1.886
2024-01-21,1.886
2024-01-22,1.883
2024-01-23,1.866
2024-01-24,1.847
2024-01-25,1.845
2024-01-26,1.858
2024-01-27,1.858
2024-01-28,1.858
2024-01-29,1.865
2024-01-30,1.852
2024-01-31,1.869
2024-02-01,1.869
2024-02-02,1.922
2024-02-03,1.922
2024-02-04,1.922
2024-02-05,1.946
2024-02-06,2.27
2024-02-07,2.252
2024-02-08,2.245
2024-02-09,2.291
2024-02-10,2.291
2024-02-11,2.291
2024-02-12,2.277
2024-02-13,2.327
2024-02-14,2.301
2024-02-15,2.27
2024-02-16,2.261
2024-02-17,2.261
2024-02-18,2.261
2024-02-19,2.261
2024-02-20,2.321
2024-02-21,2.289
2024-02-22,2.31
2024-02-23,2.313
2024-02-24,2.313
2024-02-25,2.313
2024-02-26,2.321
2024-02-27,2.354
2024-02-28,2.354
2024-02-29,2.346
2024-03-01,2.339
2024-03-02,2.339
2024-03-03,2.339
2024-03-04,2.392
2024-03-05,2.354
2024-03-06,2.371
2024-03-07,2.344
2024-03-08,2.667
2024-03-09,2.667
2024-03-10,2.667
2024-03-11,2.638
2024-03-12,2.621
2024-03-13,2.596
2024-03-14,2.378
2024-03-15,2.418
2024-03-16,2.418
2024-03-17,2.418
2024-03-18,2.475
2024-03-19,2.46
2024-03-20,2.468
2024-03-21,2.465
2024-03-22,2.465
2024-03-23,2.465
2024-03-24,2.465
2024-03-25,2.45
2024-03-26,2.434
2024-03-27,2.423
2024-03-28,2.418
2024-03-29,2.418
2024-03-30,2.418
2024-03-31,2.418
2024-04-01,2.404
2024-04-02,2.423
2024-04-03,2.36
2024-04-04,2.382
2024-04-05,2.398
2024-04-06,2.398
2024-04-07,2.398
2024-04-08,2.417
